date,loading_port,discharge_port,cargo_type,vessel_class,quantity_mt,distance_nm,sea_days,port_days,total_voyage_days,bdi,bunker_price,iron_ore_price,coking_coal_price,thermal_coal_price,steel_hrc_price,port_congestion,month,quarter,day_of_year,is_monsoon,freight_rate
2026-03-06,Richards Bay,Gangavaram,Thermal Coal,Handysize,21811,4650,14.6,6.1,21.4,1146.4,547.9,110.69,259.06,97.62,602.12,52.7,3,1,65,0,9.5
2026-03-06,Richards Bay,Haldia,Chrome Ore,Handysize,22564,5100,15.4,6.0,21.3,1146.4,547.9,110.69,259.06,97.62,602.12,26.1,3,1,65,0,12.54
2026-03-06,Richards Bay,Haldia,Chrome Ore,Supramax,45428,5100,15.2,6.3,21.5,1146.4,547.9,110.69,259.06,97.62,602.12,26.1,3,1,65,0,19.38
2026-03-06,Richards Bay,Paradip,Thermal Coal,Capesize,188743,4800,13.9,10.1,24.0,1146.4,547.9,110.69,259.06,97.62,602.12,34.1,3,1,65,0,23.57
2026-03-06,Richards Bay,Paradip,Thermal Coal,Panamax,59096,4800,14.9,7.2,22.1,1146.4,547.9,110.69,259.06,97.62,602.12,34.1,3,1,65,0,20.49
2026-03-06,Saldanha Bay,Paradip,Iron Ore,Capesize,164365,5600,15.9,8.1,24.1,1146.4,547.9,110.69,259.06,97.62,602.12,34.1,3,1,65,0,23.69
2026-03-06,Saldanha Bay,Paradip,Manganese Ore,Panamax,58025,5600,16.8,5.8,22.6,1146.4,547.9,110.69,259.06,97.62,602.12,34.1,3,1,65,0,22.02
2026-03-06,Saldanha Bay,Paradip,Manganese Ore,Handysize,12896,5600,16.8,4.8,21.6,1146.4,547.9,110.69,259.06,97.62,602.12,34.1,3,1,65,0,12.06
2026-03-06,Saldanha Bay,Visakhapatnam,Iron Ore,Panamax,71975,5400,15.9,5.9,21.8,1146.4,547.9,110.69,259.06,97.62,602.12,22.0,3,1,65,0,19.91
2026-03-06,Saldanha Bay,Visakhapatnam,Iron Ore,Supramax,43126,5400,16.0,6.9,22.9,1146.4,547.9,110.69,259.06,97.62,602.12,22.0,3,1,65,0,16.72
2026-03-06,Saldanha Bay,Visakhapatnam,Iron Ore,Handysize,17145,5400,16.9,3.2,20.1,1146.4,547.9,110.69,259.06,97.62,602.12,22.0,3,1,65,0,10.07
2026-03-06,Saldanha Bay,Visakhapatnam,Manganese Ore,Supramax,47388,5400,14.9,5.1,20.0,1146.4,547.9,110.69,259.06,97.62,602.12,22.0,3,1,65,0,18.47
2026-03-06,Saldanha Bay,Visakhapatnam,Iron Ore,Capesize,152542,5400,15.4,11.5,26.9,1146.4,547.9,110.69,259.06,97.62,602.12,22.0,3,1,65,0,24.04
2026-03-06,Tubarao,Visakhapatnam,Iron Ore,Capesize,169094,9000,25.7,9.7,35.5,1146.4,547.9,110.69,259.06,97.62,602.12,22.0,3,1,65,0,25.75
2026-03-06,Vostochny,Haldia,Coking Coal,Supramax,58220,4700,13.9,8.5,22.3,1146.4,547.9,110.69,259.06,97.62,602.12,26.1,3,1,65,0,17.93
2026-03-06,Vostochny,Haldia,Coking Coal,Panamax,67299,4700,14.4,8.8,23.2,1146.4,547.9,110.69,259.06,97.62,602.12,26.1,3,1,65,0,21.1
2026-03-06,Vostochny,Haldia,Coking Coal,Handysize,22992,4700,15.3,6.2,21.6,1146.4,547.9,110.69,259.06,97.62,602.12,26.1,3,1,65,0,11.48
2026-03-06,Vostochny,Paradip,Thermal Coal,Panamax,60334,4600,13.5,7.8,21.3,1146.4,547.9,110.69,259.06,97.62,602.12,34.1,3,1,65,0,20.06
2026-03-06,Vostochny,Paradip,Thermal Coal,Handysize,29077,4600,14.0,7.2,21.2,1146.4,547.9,110.69,259.06,97.62,602.12,34.1,3,1,65,0,10.16
2026-03-06,Vostochny,Paradip,Coking Coal,Capesize,186724,4600,13.1,8.9,22.0,1146.4,547.9,110.69,259.06,97.62,602.12,34.1,3,1,65,0,24.34
2026-03-06,Vostochny,Visakhapatnam,Thermal Coal,Supramax,59766,4800,13.9,7.3,21.2,1146.4,547.9,110.69,259.06,97.62,602.12,22.0,3,1,65,0,16.91
2026-03-07,Beira,Paradip,Coking Coal,Panamax,63725,4200,12.3,6.2,18.4,1156.0,550.8,110.26,258.52,97.17,602.73,30.6,3,1,66,0,18.15
2026-03-07,Beira,Visakhapatnam,Coking Coal,Panamax,69116,4000,11.9,6.1,18.0,1156.0,550.8,110.26,258.52,97.17,602.73,19.1,3,1,66,0,18.26
2026-03-07,Dampier,Paradip,Iron Ore,Handysize,26539,4180,12.7,5.0,17.7,1156.0,550.8,110.26,258.52,97.17,602.73,30.6,3,1,66,0,9.76
2026-03-07,Dampier,Paradip,Iron Ore,Supramax,57899,4180,12.3,5.8,18.0,1156.0,550.8,110.26,258.52,97.17,602.73,30.6,3,1,66,0,13.25
2026-03-07,Dampier,Visakhapatnam,Iron Ore,Panamax,69511,4450,13.5,7.6,21.1,1156.0,550.8,110.26,258.52,97.17,602.73,19.1,3,1,66,0,17.08
2026-03-07,Hampton Roads,Haldia,Coking Coal,Panamax,58628,10000,29.7,7.9,37.6,1156.0,550.8,110.26,258.52,97.17,602.73,39.3,3,1,66,0,22.18
2026-03-07,Hampton Roads,Haldia,Thermal Coal,Supramax,57946,10000,29.6,8.6,38.1,1156.0,550.8,110.26,258.52,97.17,602.73,39.3,3,1,66,0,16.93
2026-03-07,Hampton Roads,Haldia,Thermal Coal,Handysize,18417,10000,29.0,6.0,35.0,1156.0,550.8,110.26,258.52,97.17,602.73,39.3,3,1,66,0,13.92
2026-03-07,Hampton Roads,Paradip,Coking Coal,Capesize,141967,9800,27.3,8.7,36.1,1156.0,550.8,110.26,258.52,97.17,602.73,30.6,3,1,66,0,28.95
2026-03-07,Hampton Roads,Paradip,Thermal Coal,Capesize,128016,9800,27.3,8.5,35.9,1156.0,550.8,110.26,258.52,97.17,602.73,30.6,3,1,66,0,27.95
2026-03-07,Hampton Roads,Visakhapatnam,Thermal Coal,Panamax,79098,9600,28.1,8.4,36.6,1156.0,550.8,110.26,258.52,97.17,602.73,19.1,3,1,66,0,20.68
2026-03-07,Hampton Roads,Visakhapatnam,Coking Coal,Capesize,128912,9600,27.7,7.0,34.7,1156.0,550.8,110.26,258.52,97.17,602.73,19.1,3,1,66,0,28.33
2026-03-07,Hay Point,Paradip,Coking Coal,Supramax,59937,5400,16.0,6.2,22.2,1156.0,550.8,110.26,258.52,97.17,602.73,30.6,3,1,66,0,15.85
2026-03-07,Hay Point,Paradip,Coking Coal,Capesize,166169,5400,15.2,9.2,24.4,1156.0,550.8,110.26,258.52,97.17,602.73,30.6,3,1,66,0,26.27
2026-03-07,Hay Point,Visakhapatnam,Coking Coal,Handysize,27686,5250,16.2,6.6,22.9,1156.0,550.8,110.26,258.52,97.17,602.73,19.1,3,1,66,0,12.18
2026-03-07,Muara Berau,Haldia,Thermal Coal,Panamax,65279,3350,9.8,8.4,18.2,1156.0,550.8,110.26,258.52,97.17,602.73,39.3,3,1,66,0,16.68
2026-03-07,Nacala,Paradip,Thermal Coal,Supramax,60406,3900,11.6,5.9,17.5,1156.0,550.8,110.26,258.52,97.17,602.73,30.6,3,1,66,0,13.93
2026-03-07,Nacala,Paradip,Thermal Coal,Handysize,23657,3900,12.1,6.0,18.0,1156.0,550.8,110.26,258.52,97.17,602.73,30.6,3,1,66,0,10.17
2026-03-07,Nacala,Paradip,Thermal Coal,Panamax,64914,3900,11.6,7.2,18.8,1156.0,550.8,110.26,258.52,97.17,602.73,30.6,3,1,66,0,17.16
2026-03-07,Nacala,Paradip,Coking Coal,Supramax,55450,3900,11.7,4.3,16.0,1156.0,550.8,110.26,258.52,97.17,602.73,30.6,3,1,66,0,15.1
2026-03-07,Nacala,Visakhapatnam,Coking Coal,Panamax,77955,3700,11.1,7.9,19.0,1156.0,550.8,110.26,258.52,97.17,602.73,19.1,3,1,66,0,18.2
2026-03-07,Newcastle,Haldia,Thermal Coal,Supramax,58434,5900,18.2,9.2,27.3,1156.0,550.8,110.26,258.52,97.17,602.73,39.3,3,1,66,0,14.89
2026-03-07,Newcastle,Haldia,Coking Coal,Panamax,75908,5900,17.5,8.3,25.8,1156.0,550.8,110.26,258.52,97.17,602.73,39.3,3,1,66,0,19.64
2026-03-07,Newcastle,Paradip,Coking Coal,Handysize,16164,5800,17.5,6.3,23.8,1156.0,550.8,110.26,258.52,97.17,602.73,30.6,3,1,66,0,12.65
2026-03-07,Newcastle,Paradip,Thermal Coal,Capesize,161233,5800,16.8,8.5,25.3,1156.0,550.8,110.26,258.52,97.17,602.73,30.6,3,1,66,0,25.76
2026-03-07,Newcastle,Paradip,Thermal Coal,Supramax,42631,5800,16.8,4.4,21.2,1156.0,550.8,110.26,258.52,97.17,602.73,30.6,3,1,66,0,14.81
2026-03-07,Newcastle,Visakhapatnam,Coking Coal,Panamax,62346,5650,17.1,6.9,24.0,1156.0,550.8,110.26,258.52,97.17,602.73,19.1,3,1,66,0,19.12
2026-03-07,Newcastle,Visakhapatnam,Thermal Coal,Capesize,165280,5650,16.3,9.6,26.0,1156.0,550.8,110.26,258.52,97.17,602.73,19.1,3,1,66,0,25.75
2026-03-07,Newcastle,Visakhapatnam,Thermal Coal,Panamax,72607,5650,16.5,7.8,24.2,1156.0,550.8,110.26,258.52,97.17,602.73,19.1,3,1,66,0,17.82
2026-03-07,Port Hedland,Dhamra,Iron Ore,Panamax,78152,4300,13.0,5.1,18.0,1156.0,550.8,110.26,258.52,97.17,602.73,30.1,3,1,66,0,17.11
2026-03-07,Port Hedland,Gangavaram,Iron Ore,Panamax,76907,4550,13.8,7.5,21.6,1156.0,550.8,110.26,258.52,97.17,602.73,43.9,3,1,66,0,17.18
2026-03-07,Port Hedland,Gangavaram,Iron Ore,Handysize,13136,4550,14.0,3.8,18.0,1156.0,550.8,110.26,258.52,97.17,602.73,43.9,3,1,66,0,9.96
2026-03-07,Port Hedland,Paradip,Iron Ore,Supramax,45627,4250,12.5,5.4,17.9,1156.0,550.8,110.26,258.52,97.17,602.73,30.6,3,1,66,0,13.93
2026-03-07,Port Hedland,Paradip,Iron Ore,Capesize,164879,4250,12.4,8.8,21.2,1156.0,550.8,110.26,258.52,97.17,602.73,30.6,3,1,66,0,24.4
2026-03-07,Port Hedland,Paradip,Iron Ore,Panamax,73760,4250,12.4,5.1,17.6,1156.0,550.8,110.26,258.52,97.17,602.73,30.6,3,1,66,0,16.93
2026-03-07,Port Hedland,Visakhapatnam,Iron Ore,Capesize,130225,4520,12.9,8.1,21.0,1156.0,550.8,110.26,258.52,97.17,602.73,19.1,3,1,66,0,24.53
2026-03-07,Port Hedland,Visakhapatnam,Iron Ore,Supramax,60008,4520,13.8,8.0,21.7,1156.0,550.8,110.26,258.52,97.17,602.73,19.1,3,1,66,0,13.74
2026-03-07,Richards Bay,Gangavaram,Chrome Ore,Capesize,182395,4650,12.9,9.0,22.1,1156.0,550.8,110.26,258.52,97.17,602.73,43.9,3,1,66,0,26.72
2026-03-07,Richards Bay,Gangavaram,Chrome Ore,Handysize,17193,4650,14.4,4.0,18.6,1156.0,550.8,110.26,258.52,97.17,602.73,43.9,3,1,66,0,12.85
2026-03-07,Richards Bay,Haldia,Chrome Ore,Handysize,31241,5100,15.5,7.3,22.9,1156.0,550.8,110.26,258.52,97.17,602.73,39.3,3,1,66,0,13.25
2026-03-07,Richards Bay,Visakhapatnam,Thermal Coal,Supramax,58614,4600,13.3,6.5,19.8,1156.0,550.8,110.26,258.52,97.17,602.73,19.1,3,1,66,0,13.87
2026-03-07,Richards Bay,Visakhapatnam,Thermal Coal,Capesize,186287,4600,14.3,11.8,26.2,1156.0,550.8,110.26,258.52,97.17,602.73,19.1,3,1,66,0,24.92
2026-03-07,Richards Bay,Visakhapatnam,Chrome Ore,Supramax,42935,4600,13.9,5.2,19.1,1156.0,550.8,110.26,258.52,97.17,602.73,19.1,3,1,66,0,15.9
2026-03-07,Saldanha Bay,Paradip,Iron Ore,Handysize,15576,5600,16.9,6.4,23.3,1156.0,550.8,110.26,258.52,97.17,602.73,30.6,3,1,66,0,11.41
2026-03-07,Saldanha Bay,Paradip,Manganese Ore,Capesize,156916,5600,17.1,9.5,26.6,1156.0,550.8,110.26,258.52,97.17,602.73,30.6,3,1,66,0,27.12
2026-03-07,Saldanha Bay,Paradip,Manganese Ore,Supramax,43119,5600,17.1,5.0,22.0,1156.0,550.8,110.26,258.52,97.17,602.73,30.6,3,1,66,0,16.56
2026-03-07,Saldanha Bay,Visakhapatnam,Manganese Ore,Supramax,51245,5400,16.6,6.8,23.4,1156.0,550.8,110.26,258.52,97.17,602.73,19.1,3,1,66,0,16.42
2026-03-07,Saldanha Bay,Visakhapatnam,Manganese Ore,Panamax,63001,5400,15.7,7.9,23.6,1156.0,550.8,110.26,258.52,97.17,602.73,19.1,3,1,66,0,19.51
2026-03-07,Samarinda,Haldia,Thermal Coal,Panamax,68318,3250,9.9,9.3,19.2,1156.0,550.8,110.26,258.52,97.17,602.73,39.3,3,1,66,0,16.73
2026-03-07,Samarinda,Haldia,Thermal Coal,Handysize,19173,3250,10.5,7.1,17.6,1156.0,550.8,110.26,258.52,97.17,602.73,39.3,3,1,66,0,9.83
2026-03-07,Samarinda,Paradip,Thermal Coal,Handysize,20814,3100,9.8,5.0,14.7,1156.0,550.8,110.26,258.52,97.17,602.73,30.6,3,1,66,0,9.91
2026-03-07,Samarinda,Paradip,Thermal Coal,Supramax,60014,3100,9.4,7.8,17.2,1156.0,550.8,110.26,258.52,97.17,602.73,30.6,3,1,66,0,13.56
2026-03-07,Tubarao,Paradip,Iron Ore,Panamax,68398,9200,27.4,8.4,35.9,1156.0,550.8,110.26,258.52,97.17,602.73,30.6,3,1,66,0,19.77
2026-03-07,Tubarao,Paradip,Iron Ore,Supramax,57698,9200,27.9,7.9,35.9,1156.0,550.8,110.26,258.52,97.17,602.73,30.6,3,1,66,0,16.56
2026-03-07,Tubarao,Visakhapatnam,Iron Ore,Capesize,198728,9000,25.2,10.2,35.4,1156.0,550.8,110.26,258.52,97.17,602.73,19.1,3,1,66,0,27.3
2026-03-07,Vostochny,Paradip,Coking Coal,Capesize,138287,4600,13.6,7.8,21.4,1156.0,550.8,110.26,258.52,97.17,602.73,30.6,3,1,66,0,25.78
2026-03-07,Vostochny,Paradip,Thermal Coal,Supramax,58976,4600,13.7,6.1,19.8,1156.0,550.8,110.26,258.52,97.17,602.73,30.6,3,1,66,0,14.67
2026-03-07,Vostochny,Paradip,Thermal Coal,Panamax,57946,4600,13.7,6.0,19.7,1156.0,550.8,110.26,258.52,97.17,602.73,30.6,3,1,66,0,17.69
2026-03-07,Vostochny,Visakhapatnam,Thermal Coal,Capesize,165426,4800,14.0,9.7,23.7,1156.0,550.8,110.26,258.52,97.17,602.73,19.1,3,1,66,0,24.76
2026-03-07,Vostochny,Visakhapatnam,Thermal Coal,Supramax,49877,4800,14.0,6.9,20.9,1156.0,550.8,110.26,258.52,97.17,602.73,19.1,3,1,66,0,13.98
2026-03-08,Beira,Paradip,Coking Coal,Panamax,57153,4200,13.1,8.4,21.5,1156.5,553.7,110.94,256.86,97.51,605.38,29.6,3,1,67,0,19.86
2026-03-08,Dampier,Paradip,Iron Ore,Supramax,56335,4180,12.6,7.0,19.6,1156.5,553.7,110.94,256.86,97.51,605.38,29.6,3,1,67,0,11.73
2026-03-08,Dampier,Visakhapatnam,Iron Ore,Panamax,80391,4450,13.4,6.5,19.9,1156.5,553.7,110.94,256.86,97.51,605.38,16.9,3,1,67,0,17.48
2026-03-08,Dampier,Visakhapatnam,Iron Ore,Supramax,50739,4450,12.9,8.1,21.0,1156.5,553.7,110.94,256.86,97.51,605.38,16.9,3,1,67,0,11.0
2026-03-08,Hampton Roads,Haldia,Thermal Coal,Panamax,64885,10000,29.4,8.8,38.2,1156.5,553.7,110.94,256.86,97.51,605.38,28.5,3,1,67,0,22.03
2026-03-08,Hampton Roads,Haldia,Thermal Coal,Handysize,33154,10000,30.5,7.9,38.4,1156.5,553.7,110.94,256.86,97.51,605.38,28.5,3,1,67,0,15.39
2026-03-08,Hampton Roads,Paradip,Thermal Coal,Capesize,170007,9800,28.5,9.8,38.3,1156.5,553.7,110.94,256.86,97.51,605.38,29.6,3,1,67,0,28.55
2026-03-08,Hampton Roads,Visakhapatnam,Coking Coal,Capesize,173800,9600,27.6,10.1,37.7,1156.5,553.7,110.94,256.86,97.51,605.38,16.9,3,1,67,0,29.57
2026-03-08,Hay Point,Paradip,Coking Coal,Capesize,178860,5400,14.8,9.6,24.4,1156.5,553.7,110.94,256.86,97.51,605.38,29.6,3,1,67,0,26.63
2026-03-08,Hay Point,Paradip,Coking Coal,Panamax,67761,5400,16.6,6.5,23.0,1156.5,553.7,110.94,256.86,97.51,605.38,29.6,3,1,67,0,20.09
2026-03-08,Hay Point,Visakhapatnam,Coking Coal,Panamax,80339,5250,16.0,7.4,23.4,1156.5,553.7,110.94,256.86,97.51,605.38,16.9,3,1,67,0,19.92
2026-03-08,Hay Point,Visakhapatnam,Coking Coal,Handysize,26488,5250,16.2,6.0,22.2,1156.5,553.7,110.94,256.86,97.51,605.38,16.9,3,1,67,0,13.75
2026-03-08,Nacala,Paradip,Thermal Coal,Handysize,13462,3900,12.7,4.0,16.7,1156.5,553.7,110.94,256.86,97.51,605.38,29.6,3,1,67,0,11.65
2026-03-08,Nacala,Paradip,Coking Coal,Panamax,62372,3900,11.9,6.8,18.7,1156.5,553.7,110.94,256.86,97.51,605.38,29.6,3,1,67,0,18.58
2026-03-08,Nacala,Visakhapatnam,Coking Coal,Supramax,57872,3700,10.9,7.8,18.7,1156.5,553.7,110.94,256.86,97.51,605.38,16.9,3,1,67,0,12.78
2026-03-08,Nacala,Visakhapatnam,Thermal Coal,Panamax,70878,3700,10.5,7.5,18.0,1156.5,553.7,110.94,256.86,97.51,605.38,16.9,3,1,67,0,18.39
2026-03-08,Nacala,Visakhapatnam,Coking Coal,Handysize,22951,3700,11.9,6.7,18.5,1156.5,553.7,110.94,256.86,97.51,605.38,16.9,3,1,67,0,12.57
2026-03-08,Nacala,Visakhapatnam,Coking Coal,Capesize,152421,3700,10.3,10.3,20.6,1156.5,553.7,110.94,256.86,97.51,605.38,16.9,3,1,67,0,25.56
2026-03-08,Newcastle,Paradip,Coking Coal,Handysize,17464,5800,17.6,5.9,23.5,1156.5,553.7,110.94,256.86,97.51,605.38,29.6,3,1,67,0,13.6
2026-03-08,Newcastle,Paradip,Coking Coal,Panamax,73973,5800,17.3,6.3,23.6,1156.5,553.7,110.94,256.86,97.51,605.38,29.6,3,1,67,0,20.66
2026-03-08,Newcastle,Paradip,Thermal Coal,Capesize,163994,5800,16.8,8.7,25.6,1156.5,553.7,110.94,256.86,97.51,605.38,29.6,3,1,67,0,26.34
2026-03-08,Newcastle,Paradip,Thermal Coal,Handysize,24907,5800,17.6,4.9,22.5,1156.5,553.7,110.94,256.86,97.51,605.38,29.6,3,1,67,0,13.12
2026-03-08,Newcastle,Paradip,Thermal Coal,Panamax,64218,5800,17.4,7.5,24.9,1156.5,553.7,110.94,256.86,97.51,605.38,29.6,3,1,67,0,19.79
2026-03-08,Newcastle,Visakhapatnam,Coking Coal,Supramax,51370,5650,16.9,8.0,25.0,1156.5,553.7,110.94,256.86,97.51,605.38,16.9,3,1,67,0,13.46
2026-03-08,Newcastle,Visakhapatnam,Thermal Coal,Capesize,131207,5650,16.6,10.3,27.0,1156.5,553.7,110.94,256.86,97.51,605.38,16.9,3,1,67,0,25.99
2026-03-08,Port Hedland,Dhamra,Iron Ore,Handysize,14700,4300,13.5,3.6,17.1,1156.5,553.7,110.94,256.86,97.51,605.38,30.0,3,1,67,0,11.06
2026-03-08,Port Hedland,Gangavaram,Iron Ore,Capesize,150591,4550,13.0,6.6,20.1,1156.5,553.7,110.94,256.86,97.51,605.38,44.7,3,1,67,0,25.06
2026-03-08,Port Hedland,Gangavaram,Iron Ore,Panamax,71510,4550,13.4,6.2,20.0,1156.5,553.7,110.94,256.86,97.51,605.38,44.7,3,1,67,0,18.95
2026-03-08,Port Hedland,Gangavaram,Iron Ore,Handysize,28650,4550,14.1,5.8,20.1,1156.5,553.7,110.94,256.86,97.51,605.38,44.7,3,1,67,0,11.77
2026-03-08,Port Hedland,Visakhapatnam,Iron Ore,Capesize,163136,4520,13.2,10.3,23.5,1156.5,553.7,110.94,256.86,97.51,605.38,16.9,3,1,67,0,24.86
2026-03-08,Richards Bay,Gangavaram,Chrome Ore,Supramax,58823,4650,13.7,6.5,20.5,1156.5,553.7,110.94,256.86,97.51,605.38,44.7,3,1,67,0,14.35
2026-03-08,Richards Bay,Haldia,Chrome Ore,Supramax,55696,5100,14.9,8.1,23.1,1156.5,553.7,110.94,256.86,97.51,605.38,28.5,3,1,67,0,14.85
2026-03-08,Richards Bay,Haldia,Thermal Coal,Panamax,69006,5100,15.6,11.0,26.5,1156.5,553.7,110.94,256.86,97.51,605.38,28.5,3,1,67,0,19.19
2026-03-08,Richards Bay,Paradip,Chrome Ore,Panamax,55337,4800,14.1,6.3,20.4,1156.5,553.7,110.94,256.86,97.51,605.38,29.6,3,1,67,0,21.16
2026-03-08,Richards Bay,Paradip,Thermal Coal,Handysize,28841,4800,14.6,4.9,19.4,1156.5,553.7,110.94,256.86,97.51,605.38,29.6,3,1,67,0,12.16
2026-03-08,Richards Bay,Paradip,Thermal Coal,Panamax,64781,4800,14.0,6.1,20.1,1156.5,553.7,110.94,256.86,97.51,605.38,29.6,3,1,67,0,18.66
2026-03-08,Richards Bay,Visakhapatnam,Thermal Coal,Supramax,49304,4600,13.7,7.3,21.0,1156.5,553.7,110.94,256.86,97.51,605.38,16.9,3,1,67,0,11.83
2026-03-08,Richards Bay,Visakhapatnam,Chrome Ore,Handysize,21103,4600,14.1,5.5,19.7,1156.5,553.7,110.94,256.86,97.51,605.38,16.9,3,1,67,0,14.07
2026-03-08,Richards Bay,Visakhapatnam,Thermal Coal,Capesize,184604,4600,13.4,10.8,24.1,1156.5,553.7,110.94,256.86,97.51,605.38,16.9,3,1,67,0,24.95
2026-03-08,Richards Bay,Visakhapatnam,Chrome Ore,Supramax,55812,4600,14.0,7.0,21.0,1156.5,553.7,110.94,256.86,97.51,605.38,16.9,3,1,67,0,13.96
2026-03-08,Saldanha Bay,Paradip,Manganese Ore,Panamax,55893,5600,16.4,6.0,22.4,1156.5,553.7,110.94,256.86,97.51,605.38,29.6,3,1,67,0,20.71
2026-03-08,Saldanha Bay,Paradip,Iron Ore,Panamax,71591,5600,16.5,7.0,23.5,1156.5,553.7,110.94,256.86,97.51,605.38,29.6,3,1,67,0,18.96
2026-03-08,Saldanha Bay,Paradip,Iron Ore,Handysize,29776,5600,17.2,5.1,22.3,1156.5,553.7,110.94,256.86,97.51,605.38,29.6,3,1,67,0,12.0
2026-03-08,Saldanha Bay,Visakhapatnam,Iron Ore,Panamax,75115,5400,16.4,9.3,25.7,1156.5,553.7,110.94,256.86,97.51,605.38,16.9,3,1,67,0,19.25
2026-03-08,Saldanha Bay,Visakhapatnam,Manganese Ore,Panamax,76710,5400,15.9,8.1,24.0,1156.5,553.7,110.94,256.86,97.51,605.38,16.9,3,1,67,0,21.51
2026-03-08,Samarinda,Paradip,Thermal Coal,Handysize,14738,3100,9.3,5.0,14.4,1156.5,553.7,110.94,256.86,97.51,605.38,29.6,3,1,67,0,11.11
2026-03-08,Samarinda,Paradip,Thermal Coal,Supramax,57764,3100,9.2,7.5,16.7,1156.5,553.7,110.94,256.86,97.51,605.38,29.6,3,1,67,0,10.94
2026-03-08,Tubarao,Paradip,Iron Ore,Capesize,190961,9200,26.8,8.7,35.5,1156.5,553.7,110.94,256.86,97.51,605.38,29.6,3,1,67,0,27.75
2026-03-08,Vostochny,Haldia,Thermal Coal,Handysize,25422,4700,14.2,6.1,20.3,1156.5,553.7,110.94,256.86,97.51,605.38,28.5,3,1,67,0,12.18
2026-03-08,Vostochny,Haldia,Coking Coal,Supramax,61236,4700,14.1,7.8,21.9,1156.5,553.7,110.94,256.86,97.51,605.38,28.5,3,1,67,0,12.85
2026-03-08,Vostochny,Paradip,Thermal Coal,Capesize,165525,4600,13.0,9.6,22.6,1156.5,553.7,110.94,256.86,97.51,605.38,29.6,3,1,67,0,25.2
2026-03-08,Vostochny,Paradip,Thermal Coal,Handysize,20259,4600,14.4,5.6,20.0,1156.5,553.7,110.94,256.86,97.51,605.38,29.6,3,1,67,0,12.17
2026-03-08,Vostochny,Visakhapatnam,Thermal Coal,Supramax,45830,4800,14.0,6.8,20.8,1156.5,553.7,110.94,256.86,97.51,605.38,16.9,3,1,67,0,12.25
2026-03-08,Vostochny,Visakhapatnam,Thermal Coal,Handysize,26369,4800,14.5,6.1,20.6,1156.5,553.7,110.94,256.86,97.51,605.38,16.9,3,1,67,0,12.12
2026-03-09,Beira,Paradip,Coking Coal,Panamax,79506,4200,12.7,5.8,18.5,1172.0,552.9,110.68,253.93,97.64,605.86,32.2,3,1,68,0,17.82
2026-03-09,Beira,Paradip,Coking Coal,Handysize,19183,4200,12.8,4.1,16.9,1172.0,552.9,110.68,253.93,97.64,605.86,32.2,3,1,68,0,11.39
2026-03-09,Beira,Visakhapatnam,Coking Coal,Handysize,25386,4000,12.5,5.2,17.8,1172.0,552.9,110.68,253.93,97.64,605.86,29.5,3,1,68,0,11.93
2026-03-09,Dampier,Visakhapatnam,Iron Ore,Supramax,57221,4450,13.1,5.3,18.4,1172.0,552.9,110.68,253.93,97.64,605.86,29.5,3,1,68,0,12.94
2026-03-09,Hampton Roads,Haldia,Thermal Coal,Handysize,29508,10000,30.6,6.0,36.7,1172.0,552.9,110.68,253.93,97.64,605.86,27.9,3,1,68,0,14.4
2026-03-09,Hampton Roads,Paradip,Thermal Coal,Capesize,131824,9800,28.1,10.1,38.2,1172.0,552.9,110.68,253.93,97.64,605.86,32.2,3,1,68,0,27.0
2026-03-09,Hampton Roads,Paradip,Coking Coal,Handysize,30045,9800,30.1,6.2,36.3,1172.0,552.9,110.68,253.93,97.64,605.86,32.2,3,1,68,0,15.32
2026-03-09,Hampton Roads,Paradip,Coking Coal,Supramax,46456,9800,29.6,7.5,37.1,1172.0,552.9,110.68,253.93,97.64,605.86,32.2,3,1,68,0,17.68
2026-03-09,Hampton Roads,Visakhapatnam,Coking Coal,Panamax,57292,9600,28.0,7.6,35.6,1172.0,552.9,110.68,253.93,97.64,605.86,29.5,3,1,68,0,20.81
2026-03-09,Hampton Roads,Visakhapatnam,Thermal Coal,Handysize,24928,9600,29.4,6.8,36.2,1172.0,552.9,110.68,253.93,97.64,605.86,29.5,3,1,68,0,14.02
2026-03-09,Hampton Roads,Visakhapatnam,Coking Coal,Supramax,58273,9600,28.2,6.6,34.9,1172.0,552.9,110.68,253.93,97.64,605.86,29.5,3,1,68,0,17.5
2026-03-09,Hampton Roads,Visakhapatnam,Thermal Coal,Capesize,156447,9600,28.1,9.4,37.5,1172.0,552.9,110.68,253.93,97.64,605.86,29.5,3,1,68,0,27.28
2026-03-09,Hay Point,Paradip,Coking Coal,Supramax,48162,5400,15.8,8.0,23.8,1172.0,552.9,110.68,253.93,97.64,605.86,32.2,3,1,68,0,14.62
2026-03-09,Hay Point,Visakhapatnam,Coking Coal,Supramax,50074,5250,15.4,5.6,21.1,1172.0,552.9,110.68,253.93,97.64,605.86,29.5,3,1,68,0,14.42
2026-03-09,Muara Berau,Visakhapatnam,Thermal Coal,Handysize,16418,3000,9.5,6.3,15.7,1172.0,552.9,110.68,253.93,97.64,605.86,29.5,3,1,68,0,10.09
2026-03-09,Nacala,Paradip,Thermal Coal,Capesize,139449,3900,10.9,8.4,19.4,1172.0,552.9,110.68,253.93,97.64,605.86,32.2,3,1,68,0,23.61
